FileName	OriginalHyperLink	NewHyperLink	CoincidencePrefix
Motorløb og banekørsel.aspx	"href=""http://www.trackdayklubben.dk/"""		
Narkotika.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/THC.pdf"""		
Nedslidte dæk.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/dæk2017.pdf"""		
Nedsættelse af erstatningen EAL § 24A.aspx	"href=""/Skade/hb/bil/SitePages/Forældrehæftelse.aspx"""		
Ny forretningsgang i gerningsmandssager.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Ny%20forretningsgang%20i%20gerningsmandssager/HER.docx"""		
Når skadelidte og skadevolder er forsikret i LBs selskaber.aspx	"href=""/Skade/hb/bil/SitePages/Beløbsoverførsel%20mellem%20de%20forskellige%20selskaber%20i%20LB.aspx"""		
Opkrævning af halv selvrisiko.aspx	"href=""/Skade/hb/bil/SitePages/Selvrisiko%20ved%20fører%20under%2025%20år.aspx"""		
Oplysninger om ansvaret for veje.aspx	"href=""http://www.trafikken.dk/"""		
Oprettelse af en eller flere skader.aspx	"href=""/Skade/hb/bil/SitePages/Skadepolitik%20ved%20afslutning%20af%20sag.aspx"""		
Oprydningskrav.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Oprydningskrav/Landsrets%20dom%204.11.16.pdf"""		
Oprydningskrav.aspx	"href=""/Skade/hb/bil/SitePages/Krav%20fra%20Vejdirektoratet.aspx"""		
Oversigt over aktive statistikkoder branchegruppe 1.aspx	"href=""/Skade/hb/GenerelSkadepolitik/Sider/Statistikkoder.aspx"""		
Oversigt over selskaberne der er tiltrådt skadeforsikringsaftalerne opdatering pr. 7.7.2015.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Oversigt%20over%20selskaberne%20der%20er%20tiltrådt%20skadeforsikringsaftalerne%20opdatering%20pr.%207.7.2015/Oversigt%20over%20selskaber%20-%20revision%207.%20juli%202015.pdf"""		
Personfølsomme oplysninger og persondata.aspx	"href=""/Skade/hb/SitePages/Præcisering%20af%20personfølsomme%20oplysnniger.aspx"""		
Personfølsomme oplysninger og persondata.aspx	"href=""/Skade/hb/bil/SitePages/Behandling%20af%20personoplysninger.aspx"""		
Personhjælp ved trafikuheld.aspx	"href=""/Sider/vilkaar.aspx"""		
Redning i udlandet.aspx	"href=""/Sider/vilkaar.aspx"""		
BilRegistreringsattest.aspx	"href=""http://www.myldretid.dk/"""		
Registreringsnumre på busser.aspx	"href=""http://www.myldretid.dk/"""		
Regler for narkotika i trafikken.aspx	"href=""http://www.sikkertrafik.dk/Raad-og-viden/I-bil/Alkohol/Medicin-og-narkotika/Regler-for-narkotika-i-trafikken.aspx"""		
Regres foredrag af C.Grosen.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Regres%20-%20Auto%20-%20fagmøde%20den%2020.%20juni%202012.pdf"""		
Regres, hvor forsikringen her hos os ikke er ikraft på skadestidspunktet.aspx	"href=""/Skade/hb/Bilskadehandbog/1/2/6/11/Sider/default.aspx"""		
Regressager selvrisiko.aspx	"href=""/Skade/hb/bil/SitePages/Forretningsgang%20kulance%20i%20Bilskade.aspx"""		
Rekvirering af politirapport.aspx	"href=""/Skade/hb/proces/Sider/Politikredseadresser.aspx"""		
Rekvirering af politirapport.aspx	"href=""https://www.politi.dk/da/servicemenu/soegkreds/"""		
Rekvirering af politirapport.aspx	"href=""/Skade/hb/Bilskadehandbog/Documents/gerningskode%20politrapport.doc"""		
Reparation af bilen.aspx	"href=""/Skade/hb/bil/SitePages/Glasskader.aspx"""		
Reparation af bilen.aspx	"href=""https://www.trextranet.dk/"""		
Reparation af bilen.aspx	"href=""/Skade/hb/bil/SitePages/Uoriginale%20reservedele%20og%20garantibestemmelser.aspx"""		
Reparation af bilen.aspx	"href=""/Skade/hb/bil/SitePages/Reparationsgrænser.aspx"""		
Reparationsgrænser.aspx	"href=""http://medlemsnet.forsikringogpension.dk/_layouts/medlemsnet.webparts/login.aspx?ReturnUrl=/DataCenter/_layouts/Authenticate.aspx?Source%3d%252Fdatacenter%252Fpdfbibliotek%252F330886%252Epdf&amp"	"Source=/datacenter/pdfbibliotek/330886.pdf"""	
Reserve på personskade.aspx	"href=""/Skade/hb/GenerelSkadepolitik/Sider/Reserve.aspx"""		
Retshjælp.aspx	"href=""/Sider/vilkaar.aspx"""		
Retshjælp.aspx	"href=""/Skade/hb/retshj/SitePages/Forside.aspx"""		
Retspraksis og anden praksis.aspx	"href=""/Skade/hb/bil/Delte%20dokumenter/Den%20franske%20lov%20af%205.7.1985%20om%20trafikskade-erstatning.pdf"""		
Retspraksis og anden praksis.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Retspraksis%20og%20anden%20praksis/2014%20SPANISH%20OFFICIAL%20INJURY%20SCALE.pdf"""		
Rudeskift til original eller uoriginal.aspx	"href=""/Skade/hb/bil/SiteAssets/SitePages/Rudeskift%20til%20original%20eller%20uoriginal/Rudeskift%20til%20original%20eller%20uorginal.pdf"""		
