Filnavn	Branche	Content	IsLinkCoincidence	FileInLink	NytLink	Prefix
Uagtsomhedsgrader.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20grov%20uagtsomhed.aspx"""	False	Vedrørende%20grov%20uagtsomhed.aspx		
Referater fra ansvarsmøder.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20hundeansvar%20-%20accept%20af%20risiko.aspx"""	False	Vedrørende%20hundeansvar%20-%20accept%20af%20risiko.aspx		
Ting og personskader forvoldt på en sikret person.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20Hundeansvar%20-%20accept%20af%20risiko.aspx"""	False	Vedrørende%20Hundeansvar%20-%20accept%20af%20risiko.aspx		
Pasning af andres hunde.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20hundeansvar%20-%20accept%20af%20risiko.aspx"""	False	Vedrørende%20hundeansvar%20-%20accept%20af%20risiko.aspx		
Vejledning til behandling af en ansvarssag.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20Hundeansvar%20-%20personskader%20-%20egen%20medvirken.aspx"""	False	Vedrørende%20Hundeansvar%20-%20personskader%20-%20egen%20medvirken.aspx		
Vejledning til behandling af en ansvarssag.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20Hundeslagsmål.aspx"""	False	Vedrørende%20Hundeslagsmål.aspx		
Vedrørende Hundeansvar - personskader - egen medvirken.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20hundeslagsmål.aspx"""	False	Vedrørende%20hundeslagsmål.aspx		
Skade opstået under hundeslagsmål.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20hundeslagsmål.aspx"""	False	Vedrørende%20hundeslagsmål.aspx		
Uagtsomhedsgrader.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20hændelige%20skader.aspx"""	False	Vedrørende%20hændelige%20skader.aspx		
Gæstebudsskade.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20hændelige%20skader.aspx"""	False	Vedrørende%20hændelige%20skader.aspx		
Erstatning til skoler og kommuner.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20kommuner%20og%20skolers%20momsbeløb.aspx"""	False	Vedrørende%20kommuner%20og%20skolers%20momsbeløb.aspx		
Lån og leje.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20lånte%20og%20lejede%20cykler.aspx"""	False	Vedrørende%20lånte%20og%20lejede%20cykler.aspx		
Ting og personskader forvoldt på en sikret person.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20pasning%20af%20hund.aspx"""	False	Vedrørende%20pasning%20af%20hund.aspx		
Pasning af andres hunde.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20pasning%20af%20hund.aspx"""	False	Vedrørende%20pasning%20af%20hund.aspx		
Motoransvar eller privat ansvar.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20passager%20forvolder%20skade%20på%20bil.aspx"""	False	Vedrørende%20passager%20forvolder%20skade%20på%20bil.aspx		
produktansvar.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20produktansvar.aspx"""	False	Vedrørende%20produktansvar.aspx		
Afskrivning i skadelidtes krav.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20reduktion%20i%20erstatningens%20størrelse,%20hvis%20skadelidte%20ved%20grov%20uagtsomhed%20har%20medvirket%20til%20skaden.aspx"""	False	Vedrørende%20reduktion%20i%20erstatningens%20størrelse,%20hvis%20skadelidte%20ved%20grov%20uagtsomhed%20har%20medvirket%20til%20skaden.aspx		
Vejledning til behandling af en ansvarssag.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20selskabets%20anerkendelse.aspx"""	False	Vedrørende%20selskabets%20anerkendelse.aspx		
Færdselsskader.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20selskabets%20anerkendelse.aspx"""	False	Vedrørende%20selskabets%20anerkendelse.aspx		
Vedrørende selvforsikrede skoler EAL § 20.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20selvforsikrede%20kommuner.aspx"""	False	Vedrørende%20selvforsikrede%20kommuner.aspx		
Hvilke ansvarsskader skal vi tage stilling til.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20selvforsikrede%20skoler%20EAL%20§%2020.aspx"""	False	Vedrørende%20selvforsikrede%20skoler%20EAL%20§%2020.aspx		
Henvisning til eget forsikringsselskab.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20selvforsikrede%20skoler%20EAL%20§%2020.aspx"""	False	Vedrørende%20selvforsikrede%20skoler%20EAL%20§%2020.aspx		
Husejeransvar på erhvervsansvarsforsikringen.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20skade%20forvoldt%20i%20lejede%20bygninger.aspx"""	False	Vedrørende%20skade%20forvoldt%20i%20lejede%20bygninger.aspx		
Skade på lejer.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20skade%20forvoldt%20i%20lejede%20bygninger.aspx"""	False	Vedrørende%20skade%20forvoldt%20i%20lejede%20bygninger.aspx		
Husejeransvar.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20skade%20forvoldt%20i%20lejede%20bygninger.aspx"""	False	Vedrørende%20skade%20forvoldt%20i%20lejede%20bygninger.aspx		
Ansvar under arbejde for andre.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20skade%20forvoldt%20under%20arbejde.aspx"""	False	Vedrørende%20skade%20forvoldt%20under%20arbejde.aspx		
Husejeransvar.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20skade%20i%20ejerlejlighed.aspx"""	False	Vedrørende%20skade%20i%20ejerlejlighed.aspx		
Skade på arbejdsgivers genstande.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20skade%20på%20genstand%20tilhørende%20arbejdsgiver.aspx"""	False	Vedrørende%20skade%20på%20genstand%20tilhørende%20arbejdsgiver.aspx		
Skade opstået under hundeslagsmål.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20skade%20på%20hund%20under%20leg.aspx"""	False	Vedrørende%20skade%20på%20hund%20under%20leg.aspx		
Skade på anden sikret person.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20skade%20på%20sikrede%20personer.aspx"""	False	Vedrørende%20skade%20på%20sikrede%20personer.aspx		
Gæstebudsskade.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20skade%20sket,%20når%20skadelidte%20ikke%20er%20hjemme.aspx"""	False	Vedrørende%20skade%20sket,%20når%20skadelidte%20ikke%20er%20hjemme.aspx		
Sådan foregår retssager.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20skadelidte%20stævnede%20forsikringsselskabet.aspx"""	False	Vedrørende%20skadelidte%20stævnede%20forsikringsselskabet.aspx		
Hesteskader.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20skader%20forvoldt%20af%20heste.aspx"""	False	Vedrørende%20skader%20forvoldt%20af%20heste.aspx		
Færdselsregler på ski.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20skiskader.aspx"""	False	Vedrørende%20skiskader.aspx		
Snubleskader.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20snubleskader.aspx"""	False	Vedrørende%20snubleskader.aspx		
Gæstebudsskade.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20snubleskader.aspx"""	False	Vedrørende%20snubleskader.aspx		
Spiritus.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20spirituspåvirkning.aspx"""	False	Vedrørende%20spirituspåvirkning.aspx		
Golfskader.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20sportsskader.aspx"""	False	Vedrørende%20sportsskader.aspx		
Tjenesteydelse.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20tjenesteydelse.aspx"""	False	Vedrørende%20tjenesteydelse.aspx		
Varetægt.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20tjenesteydelse.aspx"""	False	Vedrørende%20tjenesteydelse.aspx		
Hesteskader.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20ukendte%20og%20uforsikrede%20heste.aspx"""	False	Vedrørende%20ukendte%20og%20uforsikrede%20heste.aspx		
Uønsket parring - egen skyld.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20uønsket%20parring.aspx"""	False	Vedrørende%20uønsket%20parring.aspx		
Vedrørende varetægt.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20varer%20på%20prøve.aspx"""	False	Vedrørende%20varer%20på%20prøve.aspx		
Varer i udvalg - køb på prøve.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20varer%20på%20prøve.aspx"""	False	Vedrørende%20varer%20på%20prøve.aspx		
Varetægt.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20varetægt.aspx"""	False	Vedrørende%20varetægt.aspx		
Ankenævnskendelser vedrørende skade forvoldt på og med motorkøretøjer.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vedrørende%20varetægt.aspx"""	False	Vedrørende%20varetægt.aspx		
Glideskader.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vintervedligeholdelse%20af%20Offentlige%20veje.aspx"""	False	Vintervedligeholdelse%20af%20Offentlige%20veje.aspx		
Vintervedligeholdelse af Offentlige veje.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vintervedligeholdelse%20af%20Offentlige%20veje.aspx"	False	Vintervedligeholdelse%20af%20Offentlige%20veje.aspx		
Vintervedligeholdelse af Offentlige veje.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vintervedligeholdelse%20af%20Offentlige%20veje.aspx"	False	Vintervedligeholdelse%20af%20Offentlige%20veje.aspx		
Glideskader.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vintervedligeholdelse%20af%20Private%20fællesveje.aspx"""	False	Vintervedligeholdelse%20af%20Private%20fællesveje.aspx		
Vintervedligeholdelse af Private fællesveje.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vintervedligeholdelse%20af%20Private%20fællesveje.aspx"	False	Vintervedligeholdelse%20af%20Private%20fællesveje.aspx		
Vintervedligeholdelse af Private fællesveje.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vintervedligeholdelse%20af%20Private%20fællesveje.aspx"	False	Vintervedligeholdelse%20af%20Private%20fællesveje.aspx		
Vintervedligeholdelse af Private fællesveje.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vintervedligeholdelse%20af%20Private%20fællesveje.aspx"	False	Vintervedligeholdelse%20af%20Private%20fællesveje.aspx		
Vintervedligeholdelse af Private fællesveje.aspx	Ansvar	"href=""/Skade/hb/ansvarNY/SitePages/Vintervedligeholdelse%20af%20Private%20fællesveje.aspx"	False	Vintervedligeholdelse%20af%20Private%20fællesveje.aspx		
Personskader sket i udlandet.aspx	Ansvar	"href=""/Skade/hb/bil/SitePages/Grønt%20kort%20bureauer.aspx"""	False	Grønt%20kort%20bureauer.aspx		
Personskader sket i udlandet.aspx	Ansvar	"href=""/Skade/hb/bil/SitePages/LB%27s%20Grønt%20kort%20partnere.aspx"""	False	LB%27s%20Grønt%20kort%20partnere.aspx		
Behandling af skiskader.aspx	Ansvar	"href=""/Skade/hb/bil/SitePages/LB%27s%20Grønt%20kort%20partnere.aspx"""	False	LB%27s%20Grønt%20kort%20partnere.aspx		
AnsvarMedarbejdersager.aspx	Ansvar	"href=""/Skade/hb/GenerelSkadepolitik/Sider/Sagerhvoransatteerinvolveret.aspx"""	False	Sagerhvoransatteerinvolveret.aspx		
Erstatningens størrelse for dyr.aspx	Ansvar	"href=""/Skade/hb/hund/SitePages/Dyrlægekonsulent%20Søren%20Karstensen.aspx"""	False	Dyrlægekonsulent%20Søren%20Karstensen.aspx		
AnsvarAdvokatomkostninger.aspx	Ansvar	"href=""/Skade/hb/indbo/SitePages/Ankenævnskendelser%20vedrørende%20advokatomkostninger.aspx"""	False	Ankenævnskendelser%20vedrørende%20advokatomkostninger.aspx		
AnsvarReserveafsættelse.aspx	Ansvar	"href=""/Skade/hb/indbo/SitePages/Reserveafsættelse%20i%20skadesager%20som%20forventes%20at%20komme%20til%20at%20koste%20over%201,5%20mio.aspx"""	False	Reserveafsættelse%20i%20skadesager%20som%20forventes%20at%20komme%20til%20at%20koste%20over%201,5%20mio.aspx		
AnsvarListe over politikredse.aspx	Ansvar	"href=""/Skade/hb/indbo/SitePages/Sikker%20post.aspx"""	False	Sikker%20post.aspx		
Forurening.aspx	Ansvar	"href=""/Skade/hb/indbogl/Sider/Klinkedommen---gennemgang-og-konsekvensbetragtninger.aspx"""	False	Klinkedommen---gennemgang-og-konsekvensbetragtninger.aspx		
produktansvar.aspx	Ansvar	"href=""/Skade/hb/regres/skadetyper/Sider/Skader-forvoldt-af-defekte-produkter.aspx"""	False	Skader-forvoldt-af-defekte-produkter.aspx		
Vejledning til behandling af en ansvarssag.aspx	Ansvar	"href=""/Skade/hb/regres/skadetyper/Sider/Skader-forvoldt-af-elforsyningsvirksomheder-(overspændinger-mv.).aspx"""	False	Skader-forvoldt-af-elforsyningsvirksomheder-(overspændinger-mv.).aspx		
Rådgivningsansvar.aspx	Ansvar	"href=""/Skade/tool/KlaInd/Lists/Retssager%20i%20LBkoncernen/Aktive%20sager.aspx?View=%7b550B4E55-41A9-4E0A-BB9B-0DB3BAC7E4DC%7d&ampFilterField1=Branche&ampInitialTabId=Ribbon.List&ampVisibilityContext=WSSTabPersistence"""	False	Aktive%20sager.aspx		
