Filnavn;Branche;Content;IsLinkCoincidence;FileInLink;NytLink;Prefix
Driftstab - undtaget på bygning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Driftstab.aspx";False;Driftstab.aspx;;
Gulvbelægninger.aspx;Erhverv;href="/Skade/hb/erhv/Delte%20dokumenter/Fordelingsvejledning.pdf";False;Fordelingsvejledning.pdf;;
Gulvbelægninger.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Bygningsbeskadigelse%20på%20løsøre.aspx";False;Bygningsbeskadigelse%20på%20løsøre.aspx;;
Undtaget under anden bygningsbeskadigelse.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Hegn.aspx";False;Hegn.aspx;;
Undtaget under anden bygningsbeskadigelse.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Vægmalerier%20og%20udsmykning.aspx";False;Vægmalerier%20og%20udsmykning.aspx;;
Undtaget under anden bygningsbeskadigelse.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Tilbehør%20til%20bygningen.aspx";False;Tilbehør%20til%20bygningen.aspx;;
ErhvervHvor dækker forsikringen.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Varegruppe%20og%20sikringsniveau.aspx";False;Varegruppe%20og%20sikringsniveau.aspx;;
Erstatningsopgørelse.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Tyveri.aspx";False;Tyveri.aspx;;
Erstatningsopgørelse.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Varegruppe%20og%20sikringsniveau.aspx";False;Varegruppe%20og%20sikringsniveau.aspx;;
Erstatningsopgørelse.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Moms.aspx";False;Moms.aspx;;
Vandskade.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Frostsprængning.aspx";False;Frostsprængning.aspx;;
Vandskade.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Skybrud.aspx";False;Skybrud.aspx;;
Vandskade.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20løsøre.aspx";False;Sagsbehandling%20løsøre.aspx;;
Vandskade.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Erstatningsopgørelse.aspx";False;Erstatningsopgørelse.aspx;;
Vandskade.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Dokumentation.aspx";False;Dokumentation.aspx;;
Bygningsbeskadigelse på løsøre.aspx;Erhverv;href="/Skade/hb/erhv/Delte%20dokumenter/Fordelingsvejledning.pdf";False;Fordelingsvejledning.pdf;;
ErhvervLyn.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Elskade.aspx";False;Elskade.aspx;;
ErhvervLyn.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20løsøre.aspx";False;Sagsbehandling%20løsøre.aspx;;
ErhvervLyn.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Erstatningsopgørelse.aspx";False;Erstatningsopgørelse.aspx;;
ErhvervLyn.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Dokumentation.aspx";False;Dokumentation.aspx;;
Elskade.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20løsøre.aspx";False;Sagsbehandling%20løsøre.aspx;;
Elskade.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Erstatningsopgørelse.aspx";False;Erstatningsopgørelse.aspx;;
Elskade.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Dokumentation.aspx";False;Dokumentation.aspx;;
Nedbør.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Skybrud%20bygning.aspx";False;Skybrud%20bygning.aspx;;
ErhvervFrostsprængning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20løsøre.aspx";False;Sagsbehandling%20løsøre.aspx;;
ErhvervFrostsprængning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Erstatningsopgørelse.aspx";False;Erstatningsopgørelse.aspx;;
ErhvervFrostsprængning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Dokumentation.aspx";False;Dokumentation.aspx;;
